"Country or Area","Unit","1995","1995 Footnotes","1996","1996 Footnotes","1997","1997 Footnotes","1998","1998 Footnotes","1999","1999 Footnotes","2000","2000 Footnotes","2001","2001 Footnotes","2002","2002 Footnotes","2003","2003 Footnotes","2004","2004 Footnotes","2005","2005 Footnotes","2006","2006 Footnotes","2007","2007 Footnotes","2008","2008 Footnotes","2009","2009 Footnotes","2010","2010 Footnotes","2011","2011 Footnotes","2012","2012 Footnotes","2013","2013 Footnotes","2014","2014 Footnotes","2015","2015 Footnotes","2016","2016 Footnotes"
"China","Thousand metric tons","1115","2","1425.2","2","1501.4","2","","","2162.9","2","2611.6","2","2984.7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Colombia","Thousand metric tons","36.08","","28.2","2","27.749","","21.163","","23.573","","24.313","2","28.803","2","29.982","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Croatia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Croatia","Thousand metric tons","2.737","","0","","0","","0.366","","0.402","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","4"
"Czechia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","77.5118674134786","","83.7059455237722","","68.4572207942087","","","","104.487379007663","","97.9696110226487","","106.384156511496","","104.010598578827","","84.1099649372428","","90.875923596183",""
"Czechia","Thousand metric tons","16.6","","15.979","","23.934","","23.517","","22.685","","30.258","","33.704","","36.071","","35.843","","","","","","","","42.453","","42.939","","42.356","","","","46.48","","50.217","","54.112","","54.15","","54.564","","61.385",""
"Denmark","Mil. USD","119.901827203979","","113.34544147036","","101.473562495844","","102.491533382946","","114.833491967019","","107.607755356749","","99.7138288806645","","104.358179739883","","134.00300156555","","124.844587793917","","111.419881238838","","127.258484776211","","116.553980357419","","129.755595065316","","109.701851690647","","142.453825740233","","169.338584279746","","162.439006854794","","182.230983111431","","200.926093090327","","161.376937474418","","145.923664434193","4"
"Denmark","Thousand metric tons","55.616","","68.93","","66.927","","73.795","","88.974","","88.617","","84.683","","90.027","","93.998","","82.184","","66.156","","70.218","","54.33006529887","","","","","","","","","","","","","","","","","","78.123442","4"
"Ecuador","Mil. USD","","","","","","","","","","","","","","","","","","","0","","0","","0","","0","","","","","","","","0","","","","","","0.042166","","","","",""
"Ecuador","Thousand metric tons","","","","","","","","","","","","","","","","","","","0","","0","","0","","0","","","","","","","","","","","","","","0.014522431177","","","","",""
"Egypt","Thousand metric tons","26.1","2","27.9","2","28.1","2","","","30.2","","33.6","","42.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Estonia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Estonia","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Finland","Mil. USD","","","","","","","","","0","","0","","0","","0","","0","","0","","0","","0","","1.36866777300645","","1.46482648842199","","0","","1.32442445627193","","0","","0","","0","","0","","0","","0",""
"Finland","Thousand metric tons","0.325","","0.156","","","","","","0.452","","0.808","","0.915","","0.784","","0.491","","0.698","","0.906","","0.783","","2.404","","2.053","","1.577","","1.651","","0.162","","0.041","","0","","0","","0.062","","0.064",""
"France","Mil. USD","","","","","","","","","","","","","","","172.465570144824","","233.853757332533","","292.791467222936","","","","","","","","","","","","","","","","","","","","","","","","",""
"Germany","Mil. USD","980.415374712451","","859.5130722274","","836.986317337692","","","","643.445451884824","","685.697497581924","","616.023113245519","","625.100627891034","","707.245053943555","","833.908307413409","","898.99415758842","","977.632076306048","","","","1016.86396840337","","800.598003948576","","1091.10938869119","","1247.19899587546","","1007.33163720007","","1088.36178140095","","1046.84789443581","","861.793367279812","","757.866817095629",""
"Germany","Thousand metric tons","396.682623","","392.579551","","419.616181","","404.6","","","","392.693","","","","","","373.02","","400.051","","401.758","","406.139","","","","","","334.046","","373.404","","357.038","","333.391","","350.497","","335.736","","341.032","","345.285",""
"Hungary","Mil. USD","","","","","","","","","","","","","","","15.9411110823876","","9.93728823634309","","13.8646499106024","","12.7215562486691","","11.5072009125909","","18.1401491257131","","14.6066545299609","","","","","","","","","","","","0.954421363997905","","1.05608906947813","","1.77249961539866",""
"Hungary","Thousand metric tons","21.162","","25.016","","29.069","","32.366","","19.492","","17.73","","14.431","","10.051","","6.283","","7.786","","6.222","","6.789","","7.946","","5.437","","","","","","","","","","","","0.933","","0.631","","1.36",""
"India","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1156.67789577227","","545.935715191833","","846.722940824468","","398.740743971503","","718.783232342261","","",""
"India","Thousand metric tons","300.6","","348.1","","508","2","","","630.7","2","665.6","2","652.2","2","665.5","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indonesia","Thousand metric tons","225.7","2","302.5","2","355.1","2","","","401.9","2","421","2","439.9","2","468.6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Iran (Islamic Republic of)","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176.167595803568","","","","","","","","","","","","","","",""
"Iran (Islamic Republic of)","Thousand metric tons","52.5","2","57.1","2","57.3","2","","","72.7","2","88.6","2","84","2","","","","","115.055859","","100.576278","","73.986825","","91.553734","","95.428","","85.267651","","","","","","","","","","","","","","",""
"Ireland","Mil. USD","0","","0","","0","","0","","0","","0","","93.4878551422359","","90.9940542499107","","","","121.181079386365","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ireland","Thousand metric tons","0","","0","","0","","0","","0","","0","","45.42186","","80.868836","","","","79.93898","","","","","","","","","","","","","","","","","","","","","","","","",""
"Israel","Thousand metric tons","0","2","0","2","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Italy","Mil. USD","","","","","","","","","","","","","","","","","565.986074652877","","498.380237532051","5","","","","","","","","","","","","","","","","","","","","","","","",""
"Italy","Thousand metric tons","649.146","","663.077","","659.361","","631.352","","582.652","","645.94","","614.769","","582.342","","283.834","","2374.79","5","","","","","","","","","","","","","","","","","","","","","","","",""
"Japan","Thousand metric tons","731.2","2","737.3","2","764.8","2","","","699.2","2","708.7","2","672.8","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kazakhstan","Thousand metric tons","0.003","1","0.088","1","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","0",""
"Kenya","Thousand metric tons","1.95","","1.95","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Latvia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Latvia","Thousand metric tons","0.867","","0.522","","0.453","","0.689","","0.6328","","0.6452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Lithuania","Mil. USD","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","4.64583716928309","4"
"Lithuania","Thousand metric tons","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","2.359566","4"
"Luxembourg","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Luxembourg","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Malaysia","Thousand metric tons","58.9","2","59.6","2","94.5","2","","","108","2","109","2","111.3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Malta","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Malta","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Mexico","Mil. USD","622.127371220943","","713.709693469968","","731.556388489681","","642.52114434569","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0",""
"Mexico","Thousand metric tons","308.736","","335.86","","356.904","","348.414","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0",""
"Montenegro","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Montenegro","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Netherlands","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","629.069476305568","","","","",""
"Netherlands","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.057","","","","",""
"Nigeria","Thousand metric tons","8.5","2","8.5","2","8.4","2","","","9","2","10.2","2","10","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Norway","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Norway","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"Pakistan","Thousand metric tons","163.5","2","218","2","223.6","2","","","398","2","420","2","444.6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Peru","Thousand metric tons","33.5","2","34.7","2","35.3","2","39.1","2","40.778","2","41.413","2","41.504","2","41.095","2","","","","","","","","","","","","","","","","","","","47.533","","44.827","","54.82","","51.19","","",""
"Philippines","Thousand metric tons","16.5","2","0","2","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Poland","Mil. USD","","","","","","","","","","","1.19648188307841","","","","2.08331631277522","","4.31979326703651","","4.34706333999366","","","","","","","","48.1552591977583","","60.5741726470753","","29.2839850097834","","","","","","","","","","","","",""
"Poland","Thousand metric tons","37.414","","26.904","","34.474","","34.057","","31.675","","3.058","7","1.64","","1.875","","3.501","","3.084","","","","","","","","27.634","","26.144","","19.545","","","","","","","","","","","","",""
"Portugal","Mil. USD","70.6434389775217","","80.5322690751733","","92.0673201365596","","70.9615882566052","","60.2212512414106","","75.4635517907749","","66.1799357500157","","68.2098068956645","","90.449375447335","","105.54220757048","","105.607109635378","","127.910124204318","","137.889779815572","","146.042818575959","","112.722552617789","","134.581053395835","","162.200933354829","","142.820322081784","","150.499769117865","","142.120144159651","","124.107246438039","","107.207692486923",""
"Portugal","Thousand metric tons","32.23","","46.332","","57.688","","50.18","","53.94","","55.514","","53.338","","52.817","","58.954","","60.488","","55.716233","","60.527847","","59.861524","","57.100232","","55.668857","","46.634443","","48.131069","","48.991741","","50.956759","","46.085277","","46.298447","","51.630932",""
"Republic of Korea","Thousand metric tons","1968.761","","2229.604","","2711.248","","2810.732","","2907.98","","2913.842","","2662.237","","2761.398","","2606.81","","2349.846","","2089.863","","","","","","","","","","","","","","","","","","","","","","",""
"Romania","Mil. USD","97.7339113278205","","63.7954359574187","","55.059726569639","","31.3197707078348","","14.4148139572992","","14.9814907334668","","8.76252797655488","","5.6822736839303","","6.07830028475091","","6.68268789084801","","3.84637407369294","","1.17622627403746","","0.321542089613452","","","","","","","","","","","","","","","","","","",""
"Romania","Thousand metric tons","47.291","","39.452","","35.706","","20.214","","13.454","","11.717","","7.39","","4.491","","4.79","","4.531","","2.269","","0.739","","0.151","","","","","","","","","","","","","","","","","","",""
"Russian Federation","Thousand metric tons","104.534","8","75.603","8","54.098","8","62.65","8","73.157","8","104.915","8","115.154","8","105.885","8","127.374","8","122.433","8","119.39","8","115.718","8","111.469","8","102.201","8","89.035","8","49.368","8","49.732","8","54.852","8","70.018","8","72.33","8","76.489","8","94.365","8"
"Serbia and Montenegro","Thousand metric tons","4.02","","4.985","","2.472","","2.112","","0.931","7","1.055","","1.406","","1.554","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Slovakia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7761072338367","","2.64224150177124","","","","","","","","","","","","","","",""
"Slovakia","Thousand metric tons","74.973","1","35.13","","","","","","","","","","","","","","","","","","","","","","","","7.994","","1.691","","","","","","","","","","","","","","",""
"South Africa","Thousand metric tons","61.3","2","68","2","67.1","2","","","62.6","2","57.4","2","53.5","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spain","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","454.096211410817","","293.119325380511","","","","","","","","","","","","","","",""
"Spain","Thousand metric tons","138.469","","158.712","","176.175","","173.31","","176.431","","164.875","","","","","","","","","","","","","","","","134.428","","99.537","","","","","","","","","","","","","","",""
"Sweden","Mil. USD","","","","","","","","","","","","","","","","","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0.00521954987496264","","0.00495570113332512","","0.00806180002045333","","0",""
"Sweden","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0.001","","0.001","","0.002","","0",""
"Thailand","Thousand metric tons","228.3","2","259.5","2","267.5","2","","","355","2","412.7","2","419.4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The former Yugoslav Republic of Macedonia","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","4"
"The former Yugoslav Republic of Macedonia","Thousand metric tons","20.319","","13.619","","16.805","","10.535","","3.859","","3.538","","0.15","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0",""
"Turkey","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","925.896488922898","","","","891.802263064032","","","","","","","","","","","","","","","","",""
"Turkey","Thousand metric tons","242.073","","263.021","","291.985","","286.26","","303.869","","334.775","","313.3","","332.032","","","","","","","","442.791","7","","","376.179","","","","","","","","","","","","","","","","",""
"Ukraine","Thousand metric tons","1.562","","0.3","","0.543","","0.192","","0.125","","0.247","","0.295","","","","","","","","","","","","","","","","","","","","","","","","7.064","","8.354","","8.249","","10.926",""
"United Kingdom","Mil. USD","","","","","","","72.7033531384049","9","55.0111211857867","9","45.2392269992952","9","253.939005693474","5","562.330454070851","5","607.047663364478","5","359.039144604343","5","","","","","","","","","","","","","","","","","","","","","","","",""
"United Kingdom","Thousand metric tons","218.995","","203.546","","185.904","","52.459","9","50.461","9","38.16","9","","","229.919","5","216.485","5","109.929","5","","","","","","","","","","","","","","","","","","","","","","","",""
"United States of America","Thousand metric tons","1641.7","2","1647.4","2","1678.7","2","","","1527.9","2","1545.3","2","1344.2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uruguay","Thousand metric tons","1.7","2","1.8","2","1.9","2","","","7","2","5","2","4.6","2","4.7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Uzbekistan","Mil. USD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1366534674236",""
"Uzbekistan","Thousand metric tons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.990033",""
"Venezuela (Bolivarian Republic of)","Thousand metric tons","31.6","2","33.9","2","34.6","2","","","20.6","2","18","2","13.4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""

"fnSeqID","Footnote"
"1","Source: United Nations Economic Commission for Europe (Geneva)."
"2","Source: Fiber Economics Bureau, Inc. (U.S.A.)."
"3","Incomplete coverage."
"4","Calculated by the Statistics Division of the United Nations, based on Prodcom data."
"5","Excluding Prodcom 2002 code 24.70.11.95."
"6","Provisional or estimated figure."
"7","Break in series; data prior to the sign not comparable to following years."
"8","All synthetic fibres and threads."
"9","Excluding Prodcom 2002 code 24.70.11.97."
